Return ID,Order Item ID,Customer ID,Return Date,Reason,Refund Amount
87515,175290,120710,2024-04-28,تراجع عن الشراء,260.99
87516,175294,120711,2024-01-18,منتج تالف,614.91
87517,175297,120711,2024-01-22,وصل غير المطلوب,538.37
87518,175299,120711,2024-03-31,وصل غير المطلوب,947.14
87519,175307,120713,2024-04-13,تراجع عن الشراء,393.27
87520,175314,120715,2023-12-26,تراجع عن الشراء,9329.98
87521,175323,120715,2024-03-08,منتج تالف,571.01
87522,175338,120717,2024-12-27,منتج تالف,421.31
87523,175342,120718,2024-03-10,لا يعمل,564.5
87524,175343,120718,2024-04-09,لا يعمل,2907.3
87525,175354,120719,2025-05-30,تراجع عن الشراء,1102.83
87526,175365,120720,2024-01-22,منتج تالف,1901.96
87527,175370,120721,2025-02-11,منتج تالف,341.55
87528,175374,120721,2024-09-24,منتج تالف,3163.98
87529,175375,120722,2025-06-24,تراجع عن الشراء,1588.69
87530,175380,120722,2024-02-13,لا يعمل,243.86
87531,175382,120723,2025-05-13,وصل غير المطلوب,856.01
87532,175383,120723,2025-09-24,لا يعمل,374.61
87533,175384,120723,2025-09-22,وصل غير المطلوب,610.44
87534,175390,120723,2025-05-24,منتج تالف,5189.61
87535,175391,120724,2025-03-10,وصل غير المطلوب,1845.56
87536,175392,120724,2025-03-13,لا يعمل,4908.65
87537,175394,120724,2025-06-15,تراجع عن الشراء,5784.77
87538,175406,120726,2024-08-08,منتج تالف,27995.59
87539,175415,120726,2025-02-20,تراجع عن الشراء,93.68
87540,175423,120728,2024-02-24,منتج تالف,6013.17
87541,175431,120729,2024-08-21,وصل غير المطلوب,356.09
87542,175439,120729,2025-12-12,لا يعمل,965.42
87543,175446,120731,2025-03-20,منتج تالف,402.99
87544,175447,120731,2025-03-15,وصل غير المطلوب,913.54
87545,175453,120732,2025-09-13,لا يعمل,248.01
87546,175467,120733,2024-08-31,وصل غير المطلوب,314.61
87547,175484,120736,2025-10-11,وصل غير المطلوب,4647.95
87548,175496,120738,2024-11-30,منتج تالف,395.21
87549,175512,120742,2025-01-16,وصل غير المطلوب,1020.23
87550,175522,120744,2024-05-16,تراجع عن الشراء,354.97
87551,175539,120746,2024-10-05,لا يعمل,398.17
87552,175553,120748,2025-09-10,منتج تالف,473.14
87553,175554,120748,2025-09-03,منتج تالف,615.13
87554,175558,120749,2025-03-20,لا يعمل,301.26
87555,175586,120753,2024-02-07,لا يعمل,1233.27
87556,175591,120753,2024-10-29,منتج تالف,14343.91
87557,175595,120754,2024-01-26,منتج تالف,613.5
87558,175599,120755,2025-06-06,وصل غير المطلوب,2562.08
87559,175602,120756,2025-03-04,وصل غير المطلوب,5466.16
87560,175624,120758,2024-03-12,تراجع عن الشراء,15457.82
87561,175633,120759,2025-05-19,لا يعمل,355.17
87562,175637,120761,2025-04-09,تراجع عن الشراء,260.57
87563,175641,120762,2024-08-12,لا يعمل,235156.42
87564,175651,120762,2025-09-22,لا يعمل,1511.47
87565,175654,120763,2025-12-09,منتج تالف,352.71
87566,175658,120763,2025-10-23,منتج تالف,480.55
87567,175662,120763,2024-03-07,تراجع عن الشراء,45647.59
87568,175663,120764,2024-11-26,منتج تالف,845.85
87569,175674,120766,2024-03-20,وصل غير المطلوب,803.45
87570,175683,120768,2025-05-19,منتج تالف,604.52
87571,175691,120769,2024-07-29,وصل غير المطلوب,3347.6
87572,175702,120771,2024-10-17,لا يعمل,597.4
87573,175703,120772,2024-09-08,تراجع عن الشراء,330.11
87574,175710,120772,2025-05-10,تراجع عن الشراء,7298.31
87575,175712,120773,2024-09-23,لا يعمل,7185.26
87576,175718,120773,2025-02-02,منتج تالف,460.38
87577,175738,120776,2024-01-06,لا يعمل,846.18
87578,175757,120778,2025-07-30,وصل غير المطلوب,814.78
87579,175775,120781,2025-04-26,تراجع عن الشراء,2679.72
87580,175780,120781,2025-06-21,تراجع عن الشراء,85.21
87581,175782,120781,2024-10-26,لا يعمل,854.99
87582,175790,120783,2025-12-12,تراجع عن الشراء,33878.32
87583,175800,120784,2025-05-08,تراجع عن الشراء,129.18
87584,175802,120785,2024-02-17,وصل غير المطلوب,9391.72
87585,175822,120787,2025-03-11,تراجع عن الشراء,6307.85
87586,175842,120791,2024-03-18,وصل غير المطلوب,161530.01
87587,175846,120791,2024-09-27,وصل غير المطلوب,2598.89
87588,175849,120792,2025-10-04,منتج تالف,384.67
87589,175851,120792,2024-03-15,وصل غير المطلوب,1289.12
87590,175878,120795,2025-09-18,وصل غير المطلوب,130.25
87591,175884,120797,2025-02-24,وصل غير المطلوب,421023.49
87592,175919,120802,2025-03-06,تراجع عن الشراء,2169.67
87593,175921,120802,2025-08-04,منتج تالف,367.41
87594,175930,120804,2025-02-26,تراجع عن الشراء,5598.53
87595,175935,120805,2024-10-27,تراجع عن الشراء,142.88
87596,175945,120806,2024-06-07,تراجع عن الشراء,883.72
87597,175948,120807,2025-01-29,منتج تالف,190.48
87598,175953,120807,2024-08-08,تراجع عن الشراء,1051.05
87599,175959,120808,2025-08-04,منتج تالف,1790.78
87600,175962,120808,2025-01-24,وصل غير المطلوب,710.31
87601,175970,120810,2023-12-28,تراجع عن الشراء,6226.03
87602,175973,120810,2025-11-17,منتج تالف,1445.73
87603,175974,120811,2024-02-21,لا يعمل,667.17
87604,175991,120813,2024-11-24,لا يعمل,1489.25
87605,175992,120813,2024-11-29,وصل غير المطلوب,975.48
87606,175993,120813,2024-07-10,لا يعمل,393.65
87607,175995,120813,2024-07-23,وصل غير المطلوب,297.99
87608,176008,120815,2025-05-10,تراجع عن الشراء,497.67
87609,176011,120815,2025-03-04,لا يعمل,1171.05
87610,176013,120816,2024-11-01,لا يعمل,137.95
87611,176016,120816,2024-03-13,لا يعمل,15552.9
87612,176034,120819,2024-04-04,وصل غير المطلوب,2366.79
87613,176036,120820,2024-04-16,لا يعمل,7888.95
87614,176038,120820,2024-04-19,منتج تالف,1075.48
87615,176059,120822,2024-01-29,لا يعمل,8144.35
87616,176063,120822,2025-07-16,لا يعمل,655.91
87617,176068,120824,2025-05-26,لا يعمل,407.29
87618,176069,120824,2025-06-05,وصل غير المطلوب,1170.46
87619,176100,120828,2025-07-15,منتج تالف,11042.04
87620,176107,120830,2024-03-28,وصل غير المطلوب,300.71
87621,176113,120831,2025-08-24,منتج تالف,8519.86
87622,176115,120831,2025-03-01,لا يعمل,1033.77
87623,176121,120831,2024-11-19,منتج تالف,573.69
87624,176149,120834,2025-12-02,لا يعمل,639.6
87625,176150,120834,2024-01-17,تراجع عن الشراء,579.72
87626,176154,120835,2024-09-02,وصل غير المطلوب,371.53
87627,176156,120835,2024-09-11,منتج تالف,1223.25
87628,176157,120836,2025-05-14,لا يعمل,20144.64
87629,176175,120838,2024-07-11,تراجع عن الشراء,5838.37
87630,176176,120838,2024-07-04,تراجع عن الشراء,214.63
87631,176179,120838,2025-11-02,تراجع عن الشراء,1324.75
87632,176192,120840,2024-06-20,منتج تالف,1598.52
87633,176195,120841,2024-03-13,منتج تالف,671.39
87634,176196,120841,2024-02-27,منتج تالف,8248.69
87635,176206,120841,2025-04-08,وصل غير المطلوب,1212.79
87636,176208,120842,2024-01-27,تراجع عن الشراء,1758.98
87637,176228,120845,2024-12-12,منتج تالف,653.26
87638,176238,120847,2025-02-18,لا يعمل,4220.45
87639,176252,120849,2025-01-16,وصل غير المطلوب,13707.86
87640,176269,120852,2024-07-09,لا يعمل,3485.53
87641,176288,120854,2025-12-02,وصل غير المطلوب,247886.21
87642,176303,120856,2024-10-23,وصل غير المطلوب,319.04
87643,176308,120857,2025-05-12,لا يعمل,1077.9
87644,176314,120857,2024-01-16,لا يعمل,750.4
87645,176318,120858,2024-07-24,تراجع عن الشراء,1435.32
87646,176322,120858,2024-01-28,منتج تالف,1971.84
87647,176333,120859,2025-02-02,منتج تالف,25283.53
87648,176336,120860,2024-03-30,منتج تالف,690.85
87649,176339,120860,2024-04-28,منتج تالف,1763.5
87650,176346,120861,2023-12-29,تراجع عن الشراء,2126.26
87651,176347,120861,2024-02-17,لا يعمل,829.96
87652,176371,120864,2024-04-22,منتج تالف,7579.45
87653,176374,120865,2025-04-09,وصل غير المطلوب,401.67
87654,176389,120868,2024-04-13,تراجع عن الشراء,555.0
87655,176408,120870,2025-06-02,تراجع عن الشراء,7723.46
87656,176425,120873,2024-01-01,لا يعمل,776.37
87657,176437,120874,2024-09-24,منتج تالف,2058.39
87658,176440,120875,2025-10-07,لا يعمل,625.93
87659,176445,120877,2025-09-06,وصل غير المطلوب,277.57
87660,176450,120878,2024-09-21,لا يعمل,436.42
87661,176458,120879,2023-12-23,وصل غير المطلوب,572.78
87662,176461,120879,2023-12-21,وصل غير المطلوب,437.24
87663,176473,120881,2024-04-09,تراجع عن الشراء,9064.75
87664,176481,120883,2025-11-10,لا يعمل,3252.74
87665,176486,120883,2024-10-09,وصل غير المطلوب,1594.84
87666,176492,120885,2025-06-16,منتج تالف,144.06
87667,176498,120885,2024-12-18,وصل غير المطلوب,1706.91
87668,176500,120886,2024-01-31,وصل غير المطلوب,3780.67
87669,176504,120887,2024-04-21,لا يعمل,3624.0
87670,176524,120889,2025-09-26,منتج تالف,140.04
87671,176528,120889,2025-08-07,وصل غير المطلوب,8368.87
87672,176540,120891,2025-06-12,وصل غير المطلوب,1054.87
87673,176542,120891,2024-10-22,تراجع عن الشراء,510.05
87674,176560,120893,2025-09-22,منتج تالف,248.1
87675,176567,120894,2025-05-04,وصل غير المطلوب,3278.73
87676,176568,120894,2025-05-06,منتج تالف,1350.58
87677,176586,120897,2024-03-07,لا يعمل,2793.84
87678,176587,120898,2024-04-25,تراجع عن الشراء,91871.69
87679,176601,120900,2025-08-05,تراجع عن الشراء,87.86
87680,176632,120903,2024-06-23,لا يعمل,112.65
87681,176634,120904,2025-08-07,تراجع عن الشراء,4767.49
87682,176643,120905,2024-09-26,منتج تالف,944.87
87683,176646,120906,2024-05-10,لا يعمل,1069.69
87684,176651,120906,2024-12-22,تراجع عن الشراء,465.97
87685,176656,120907,2024-07-20,وصل غير المطلوب,2779.4
87686,176672,120909,2024-02-29,منتج تالف,504.5
87687,176686,120911,2025-03-31,وصل غير المطلوب,4152.74
87688,176692,120912,2024-07-29,تراجع عن الشراء,15060.08
87689,176694,120913,2023-12-28,منتج تالف,312.7
87690,176697,120913,2024-01-24,وصل غير المطلوب,200.24
87691,176710,120914,2024-05-25,منتج تالف,281.14
87692,176737,120918,2025-10-23,تراجع عن الشراء,1152.3
87693,176757,120920,2023-12-11,لا يعمل,174.83
87694,176761,120921,2025-01-18,وصل غير المطلوب,148.6
87695,176766,120921,2025-05-22,تراجع عن الشراء,956.39
87696,176772,120922,2024-11-09,منتج تالف,9372.2
87697,176784,120924,2024-03-05,تراجع عن الشراء,462.82
87698,176793,120926,2024-04-13,تراجع عن الشراء,3285.53
87699,176795,120927,2025-09-15,تراجع عن الشراء,5872.73
87700,176802,120928,2024-08-25,منتج تالف,1764.31
87701,176804,120928,2025-11-19,منتج تالف,2862.01
87702,176839,120933,2025-04-06,منتج تالف,227.01
87703,176841,120934,2025-12-17,لا يعمل,179.95
87704,176867,120937,2024-05-28,لا يعمل,455.42
87705,176878,120938,2025-04-02,وصل غير المطلوب,3647.75
87706,176880,120938,2025-04-03,لا يعمل,303.35
87707,176890,120939,2024-09-20,منتج تالف,684.87
87708,176898,120940,2024-12-25,لا يعمل,104.84
87709,176899,120940,2025-01-02,لا يعمل,1907.58
87710,176904,120940,2025-03-01,منتج تالف,3163.24
87711,176908,120941,2024-11-27,منتج تالف,1024.01
87712,176909,120941,2024-11-27,وصل غير المطلوب,859.02
87713,176913,120942,2025-09-18,لا يعمل,289.35
87714,176916,120942,2024-06-18,تراجع عن الشراء,246.41
87715,176919,120943,2024-04-24,منتج تالف,622.39
87716,176924,120943,2025-11-18,تراجع عن الشراء,1812.23
87717,176940,120945,2025-05-16,لا يعمل,263.5
87718,176941,120945,2024-01-26,تراجع عن الشراء,392.76
87719,176942,120946,2024-12-08,تراجع عن الشراء,1885.63
87720,176948,120946,2025-10-05,وصل غير المطلوب,939.49
87721,176952,120947,2025-11-02,منتج تالف,657.17
87722,176958,120948,2024-04-27,تراجع عن الشراء,12837.93
87723,176960,120948,2025-07-14,وصل غير المطلوب,507.19
87724,176973,120951,2025-02-18,منتج تالف,190.44
87725,176977,120951,2024-11-01,لا يعمل,2321.72
87726,176982,120952,2025-09-08,تراجع عن الشراء,153.17
87727,176989,120953,2025-10-30,منتج تالف,299.82
87728,177006,120955,2024-12-25,وصل غير المطلوب,244.88
87729,177007,120955,2024-12-25,تراجع عن الشراء,1953.78
87730,177011,120956,2025-09-23,منتج تالف,23476.23
87731,177019,120957,2025-09-13,تراجع عن الشراء,639.63
87732,177022,120958,2025-01-05,منتج تالف,761.39
87733,177034,120959,2025-07-21,لا يعمل,1144.72
87734,177035,120959,2025-07-24,وصل غير المطلوب,1238.13
87735,177056,120961,2024-07-02,لا يعمل,341.14
87736,177064,120962,2024-05-03,وصل غير المطلوب,2645.19
87737,177080,120965,2025-03-03,تراجع عن الشراء,322.53
87738,177081,120965,2025-11-27,لا يعمل,36954.32
87739,177082,120965,2025-11-26,تراجع عن الشراء,1497.26
87740,177090,120966,2024-12-12,منتج تالف,892.69
87741,177098,120968,2025-06-09,لا يعمل,1220.85
87742,177102,120968,2024-05-12,لا يعمل,279.04
87743,177104,120968,2025-10-20,لا يعمل,8285.36
87744,177110,120969,2025-08-01,وصل غير المطلوب,1554.82
87745,177114,120970,2024-07-10,تراجع عن الشراء,590.65
87746,177117,120970,2024-08-25,تراجع عن الشراء,3950.52
87747,177125,120972,2025-01-24,منتج تالف,1916.67
87748,177136,120973,2025-01-15,تراجع عن الشراء,4142.73
87749,177144,120975,2024-06-24,لا يعمل,98.01
87750,177152,120977,2024-04-20,لا يعمل,590.69
87751,177154,120977,2024-09-11,منتج تالف,702.58
87752,177157,120978,2024-12-03,لا يعمل,328.56
87753,177165,120978,2024-02-16,منتج تالف,331.76
87754,177174,120980,2024-01-20,منتج تالف,658.88
87755,177184,120982,2025-07-11,لا يعمل,51384.01
87756,177187,120982,2025-08-19,وصل غير المطلوب,2154.09
87757,177188,120983,2024-06-02,لا يعمل,263.95
87758,177191,120983,2023-12-23,لا يعمل,330.91
87759,177201,120984,2024-10-11,منتج تالف,8669.98
87760,177203,120985,2024-11-10,وصل غير المطلوب,101172.21
87761,177209,120987,2025-08-21,منتج تالف,666.31
87762,177220,120988,2024-06-01,منتج تالف,76.77
87763,177224,120988,2025-03-09,لا يعمل,32066.59
87764,177248,120991,2025-12-07,منتج تالف,356595.89
87765,177252,120992,2025-10-13,لا يعمل,1737.8
87766,177263,120993,2025-05-23,تراجع عن الشراء,882.85
87767,177267,120994,2024-08-06,وصل غير المطلوب,591.74
87768,177287,120997,2024-02-25,لا يعمل,29613.04
87769,177295,120998,2024-04-02,تراجع عن الشراء,175.25
87770,177297,120998,2025-09-06,تراجع عن الشراء,5190.22
87771,177304,121000,2024-01-19,لا يعمل,265.63
87772,177307,121000,2024-07-20,لا يعمل,151.13
87773,177333,121005,2024-02-12,منتج تالف,377.02
87774,177337,121006,2025-10-03,منتج تالف,8259.1
87775,177348,121008,2024-02-01,منتج تالف,314.65
87776,177361,121010,2025-04-16,لا يعمل,1272.26
87777,177364,121010,2024-07-05,لا يعمل,3346.93
87778,177365,121011,2025-10-19,لا يعمل,641.39
87779,177370,121011,2024-08-07,وصل غير المطلوب,361.16
87780,177374,121012,2025-05-08,وصل غير المطلوب,1436.62
87781,177378,121013,2025-07-10,لا يعمل,652.03
87782,177395,121016,2024-09-10,لا يعمل,755.76
87783,177398,121016,2024-06-11,لا يعمل,382.97
87784,177412,121017,2025-10-16,لا يعمل,803.51
87785,177414,121018,2024-05-04,تراجع عن الشراء,6729.65
87786,177426,121019,2024-01-31,تراجع عن الشراء,1560.41
87787,177427,121019,2024-03-19,تراجع عن الشراء,1166.65
87788,177438,121020,2024-09-26,وصل غير المطلوب,136.85
87789,177441,121021,2024-05-28,لا يعمل,272.7
87790,177464,121023,2025-10-08,وصل غير المطلوب,644.73
87791,177476,121025,2024-04-16,وصل غير المطلوب,1794.35
87792,177481,121026,2025-11-06,تراجع عن الشراء,29223.61
87793,177497,121030,2025-10-18,وصل غير المطلوب,210.57
87794,177499,121030,2025-11-30,لا يعمل,558.48
87795,177501,121030,2024-01-01,منتج تالف,601.59
87796,177504,121031,2024-04-11,تراجع عن الشراء,3109.07
87797,177509,121031,2025-02-12,لا يعمل,562.61
87798,177514,121032,2025-04-24,لا يعمل,1934.98
87799,177519,121033,2024-10-31,منتج تالف,644.6
87800,177534,121035,2025-11-21,منتج تالف,5061.87
87801,177541,121036,2025-11-14,لا يعمل,5614.19
87802,177543,121036,2025-09-01,تراجع عن الشراء,339.78
87803,177548,121037,2024-06-03,لا يعمل,115.77
87804,177563,121039,2024-11-06,لا يعمل,503.65
87805,177564,121039,2025-03-10,وصل غير المطلوب,418.35
87806,177572,121040,2024-06-06,منتج تالف,118.34
87807,177581,121042,2025-02-20,منتج تالف,338.04
87808,177584,121043,2025-06-17,لا يعمل,618.36
87809,177596,121044,2025-09-17,لا يعمل,239.06
87810,177600,121045,2025-02-02,وصل غير المطلوب,290.24
87811,177608,121046,2025-09-18,تراجع عن الشراء,83771.94
87812,177611,121047,2024-08-19,وصل غير المطلوب,519.45
87813,177616,121048,2024-07-05,منتج تالف,166.5
87814,177624,121050,2024-05-16,لا يعمل,531.09
87815,177631,121050,2025-11-13,تراجع عن الشراء,323.64
87816,177648,121053,2024-05-20,تراجع عن الشراء,142113.75
87817,177661,121055,2025-03-11,لا يعمل,370.92
87818,177681,121057,2024-12-04,منتج تالف,2205.66
87819,177687,121058,2024-12-08,تراجع عن الشراء,83.16
87820,177696,121059,2025-07-04,منتج تالف,3993.75
87821,177700,121059,2025-03-18,لا يعمل,995.68
87822,177716,121061,2024-07-11,وصل غير المطلوب,438.43
87823,177722,121062,2024-08-25,تراجع عن الشراء,75105.62
87824,177745,121066,2024-07-28,منتج تالف,2813.96
87825,177759,121067,2025-10-15,منتج تالف,731720.1
87826,177773,121069,2024-02-07,لا يعمل,1422.81
87827,177775,121069,2024-10-11,لا يعمل,741.35
87828,177782,121070,2024-06-04,منتج تالف,13793.49
87829,177815,121074,2024-09-24,منتج تالف,117.15
87830,177824,121075,2024-04-20,لا يعمل,1289.2
87831,177826,121075,2024-05-05,لا يعمل,1827.09
87832,177834,121077,2024-06-19,وصل غير المطلوب,14212.26
87833,177839,121078,2025-07-17,تراجع عن الشراء,2887.11
87834,177852,121079,2024-04-03,لا يعمل,1250.98
87835,177857,121080,2025-04-17,وصل غير المطلوب,1352.15
87836,177862,121080,2024-01-17,لا يعمل,684.17
87837,177878,121083,2025-01-31,تراجع عن الشراء,313.9
87838,177888,121083,2024-11-08,منتج تالف,469.69
87839,177891,121084,2025-06-03,لا يعمل,119.13
87840,177910,121086,2025-03-15,منتج تالف,1036.46
87841,177915,121087,2025-08-11,منتج تالف,32599.46
87842,177920,121087,2025-08-13,منتج تالف,10561.8
87843,177944,121090,2025-10-19,تراجع عن الشراء,1388.61
87844,177955,121092,2025-05-13,وصل غير المطلوب,86.24
87845,177965,121094,2025-04-09,لا يعمل,130.13
87846,177968,121094,2025-08-22,تراجع عن الشراء,84.55
87847,177973,121094,2025-11-19,وصل غير المطلوب,78.94
87848,177975,121094,2025-11-13,وصل غير المطلوب,17998.99
87849,178000,121097,2025-07-22,منتج تالف,2555.92
87850,178005,121098,2025-08-13,تراجع عن الشراء,230383.69
87851,178006,121098,2024-05-16,لا يعمل,6281.17
87852,178039,121102,2025-10-04,منتج تالف,269.8
87853,178040,121102,2025-07-03,تراجع عن الشراء,100806.12
87854,178050,121103,2025-07-27,وصل غير المطلوب,847.62
87855,178052,121104,2024-06-10,تراجع عن الشراء,484.55
87856,178056,121104,2025-06-06,وصل غير المطلوب,317.69
87857,178063,121105,2025-06-30,منتج تالف,1400.44
87858,178068,121105,2024-04-13,وصل غير المطلوب,280.56
87859,178069,121106,2024-05-30,تراجع عن الشراء,668.31
87860,178087,121108,2025-11-25,وصل غير المطلوب,289.1
87861,178125,121114,2024-12-02,لا يعمل,1775.77
87862,178128,121114,2024-03-12,لا يعمل,1449.19
87863,178138,121115,2024-05-02,وصل غير المطلوب,614.35
87864,178143,121116,2025-10-16,وصل غير المطلوب,432.47
87865,178157,121117,2024-02-23,وصل غير المطلوب,423.08
87866,178160,121118,2024-01-12,وصل غير المطلوب,636.74
87867,178173,121120,2025-09-21,لا يعمل,3200.85
87868,178188,121122,2025-03-30,لا يعمل,104.41
87869,178202,121124,2025-07-02,منتج تالف,163.12
87870,178221,121127,2024-09-26,لا يعمل,107.25
87871,178222,121127,2024-09-26,لا يعمل,355.09
87872,178229,121128,2025-09-29,تراجع عن الشراء,651.69
87873,178234,121128,2024-12-25,وصل غير المطلوب,462.93
87874,178239,121129,2025-11-13,لا يعمل,667.23
87875,178241,121129,2025-06-20,منتج تالف,11163.61
87876,178254,121132,2024-05-25,منتج تالف,431.61
87877,178258,121133,2025-03-26,لا يعمل,274.57
87878,178260,121133,2025-03-27,لا يعمل,92.93
87879,178276,121136,2025-04-07,وصل غير المطلوب,1919.14
87880,178281,121137,2025-12-01,تراجع عن الشراء,2061.82
87881,178287,121138,2025-09-11,لا يعمل,154.51
87882,178315,121141,2025-10-10,وصل غير المطلوب,511.94
87883,178316,121142,2024-12-08,لا يعمل,3656.9
87884,178345,121146,2024-06-09,لا يعمل,8967.5
87885,178361,121148,2025-07-25,تراجع عن الشراء,229.51
87886,178366,121149,2025-02-10,منتج تالف,1881.42
87887,178367,121149,2025-04-10,منتج تالف,880.27
87888,178381,121151,2024-01-10,وصل غير المطلوب,9572.46
87889,178385,121152,2024-09-08,لا يعمل,526.31
87890,178389,121153,2024-12-10,وصل غير المطلوب,6472.67
87891,178392,121153,2025-05-26,منتج تالف,627.3
87892,178416,121157,2024-05-30,منتج تالف,304.68
87893,178425,121159,2025-03-02,وصل غير المطلوب,896.33
87894,178452,121163,2024-08-19,وصل غير المطلوب,2102.27
87895,178469,121165,2024-05-08,تراجع عن الشراء,4079.85
87896,178473,121165,2023-12-06,لا يعمل,293.01
87897,178486,121167,2025-08-08,وصل غير المطلوب,10158.56
87898,178494,121168,2023-12-16,لا يعمل,1017.04
87899,178498,121169,2024-04-11,تراجع عن الشراء,752.52
87900,178499,121170,2024-05-05,تراجع عن الشراء,518.45
87901,178521,121174,2024-05-10,منتج تالف,6639.75
87902,178538,121176,2024-05-27,منتج تالف,654.19
87903,178545,121177,2025-04-22,منتج تالف,911.13
87904,178548,121177,2024-12-06,منتج تالف,911.19
87905,178550,121178,2025-08-29,منتج تالف,1098.98
87906,178554,121178,2024-01-04,تراجع عن الشراء,432.58
87907,178555,121178,2024-01-14,وصل غير المطلوب,10731.91
87908,178563,121179,2025-06-24,لا يعمل,3547.04
87909,178570,121180,2024-10-13,لا يعمل,35227.42
87910,178572,121180,2024-10-22,وصل غير المطلوب,21017.89
87911,178574,121181,2024-01-06,لا يعمل,4573.58
87912,178596,121184,2024-06-16,لا يعمل,21750.49
87913,178598,121184,2024-08-22,منتج تالف,9142.15
87914,178602,121184,2024-07-06,منتج تالف,434.14
87915,178608,121186,2025-04-24,وصل غير المطلوب,319.58
87916,178611,121186,2024-11-05,لا يعمل,44950.11
87917,178614,121186,2024-07-30,لا يعمل,3923.2
87918,178616,121186,2025-12-05,منتج تالف,5217.54
87919,178619,121187,2023-12-16,وصل غير المطلوب,942.74
87920,178637,121190,2025-04-24,تراجع عن الشراء,497.86
87921,178644,121190,2025-07-11,وصل غير المطلوب,509.7
87922,178657,121192,2024-08-03,تراجع عن الشراء,1352.96
87923,178687,121198,2024-06-05,وصل غير المطلوب,754.48
87924,178691,121199,2024-08-08,لا يعمل,2698.42
87925,178703,121199,2025-08-09,وصل غير المطلوب,2986.48
87926,178720,121203,2024-12-29,تراجع عن الشراء,1524.07
87927,178725,121203,2025-10-28,منتج تالف,472.78
87928,178728,121203,2024-04-18,لا يعمل,417782.83
87929,178729,121203,2025-06-15,منتج تالف,13728.0
87930,178731,121203,2025-05-30,لا يعمل,1289.97
87931,178734,121203,2025-01-26,وصل غير المطلوب,2724.34
87932,178735,121204,2024-02-21,تراجع عن الشراء,263.74
87933,178746,121206,2024-10-14,وصل غير المطلوب,647.62
87934,178750,121206,2025-10-31,لا يعمل,5531.68
87935,178772,121212,2025-01-28,تراجع عن الشراء,1624.91
87936,178775,121212,2025-04-28,منتج تالف,4210.08
87937,178781,121212,2025-04-18,لا يعمل,241.22
87938,178791,121214,2024-02-17,تراجع عن الشراء,437.58
87939,178818,121218,2025-08-21,منتج تالف,5110.16
87940,178850,121223,2024-12-30,تراجع عن الشراء,681.99
87941,178851,121223,2025-01-14,لا يعمل,302.62
87942,178852,121223,2025-07-24,تراجع عن الشراء,14514.78
87943,178881,121228,2024-02-10,تراجع عن الشراء,243.56
87944,178885,121229,2024-06-16,تراجع عن الشراء,1068.83
87945,178886,121230,2024-10-15,تراجع عن الشراء,115.42
87946,178890,121230,2025-05-17,لا يعمل,5335.18
87947,178896,121231,2025-07-05,تراجع عن الشراء,8978.05
87948,178902,121232,2025-07-11,منتج تالف,1260.13
87949,178920,121234,2025-10-07,وصل غير المطلوب,1216.14
87950,178926,121236,2025-01-21,لا يعمل,645.7
87951,178927,121236,2025-07-21,لا يعمل,662.7
87952,178929,121236,2024-12-22,لا يعمل,5783.9
87953,178933,121237,2024-12-11,لا يعمل,402.08
87954,178941,121239,2025-09-19,منتج تالف,332.52
87955,178961,121242,2025-04-18,وصل غير المطلوب,446.49
87956,178992,121245,2025-10-25,منتج تالف,43231.01
87957,178995,121245,2025-10-05,منتج تالف,325.37
87958,178999,121246,2024-10-14,وصل غير المطلوب,2446.3
87959,179020,121249,2025-03-28,تراجع عن الشراء,81.85
87960,179029,121249,2025-10-12,منتج تالف,568.18
87961,179033,121250,2024-01-21,تراجع عن الشراء,4469.8
87962,179039,121250,2025-01-27,منتج تالف,561.81
87963,179041,121250,2024-04-14,تراجع عن الشراء,336.8
87964,179043,121250,2024-04-16,منتج تالف,446.38
87965,179046,121251,2024-10-27,منتج تالف,577.37
87966,179049,121251,2025-11-24,تراجع عن الشراء,415.63
87967,179056,121253,2024-02-07,تراجع عن الشراء,1431.36
87968,179072,121255,2024-08-28,وصل غير المطلوب,3336.0
87969,179074,121255,2024-02-28,منتج تالف,6037.81
87970,179075,121255,2024-03-03,منتج تالف,132.24
87971,179077,121255,2024-06-18,وصل غير المطلوب,292.03
87972,179084,121257,2024-04-28,لا يعمل,2668.59
87973,179090,121258,2024-11-19,وصل غير المطلوب,980.12
87974,179107,121260,2024-01-02,وصل غير المطلوب,822.08
87975,179108,121260,2024-07-18,لا يعمل,1375.01
87976,179126,121263,2025-03-19,تراجع عن الشراء,2610.43
87977,179128,121263,2025-05-06,منتج تالف,2357.49
87978,179129,121264,2024-07-11,لا يعمل,1007.5
87979,179131,121265,2024-08-14,وصل غير المطلوب,9067.16
87980,179133,121265,2024-07-30,منتج تالف,698.53
87981,179134,121265,2024-04-08,وصل غير المطلوب,351.13
87982,179139,121266,2024-07-30,منتج تالف,264.27
87983,179142,121266,2025-05-12,منتج تالف,234.83
87984,179146,121266,2025-04-25,لا يعمل,6005.16
87985,179172,121271,2025-08-07,تراجع عن الشراء,6364.94
87986,179184,121272,2025-10-19,لا يعمل,359.35
87987,179188,121273,2025-04-09,وصل غير المطلوب,3394.57
87988,179190,121273,2025-09-01,وصل غير المطلوب,7804.11
87989,179192,121274,2025-03-05,لا يعمل,94.08
87990,179216,121278,2025-03-26,لا يعمل,1000.49
87991,179218,121278,2025-04-15,لا يعمل,1926.62
